conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean,Token,Normalisasi,Stopwords,Stemmed
1853446045155430638,Mon Nov 04 14:35:47 +0000 2024,193,Menteri Pekerjaan Umum Dody Hanggodo menyebut untuk mengatasi penurunan air tanah nantinya warga Jakarta akan diminta untuk tidak mengambil air tanah. #bisnisupdate #update #bisnis #oneliner https://t.co/oEHhwBPYgC https://t.co/Qf9chGKpHN,1853446045155430638,https://pbs.twimg.com/media/GbjDNNJXYAAISCq.jpg,,in,,35,130,39,https://x.com/undefined/status/1853446045155430638,759692754985242625,,menteri pekerjaan umum dody hanggodo menyebut untuk mengatasi penurunan air tanah nantinya warga jakarta akan diminta untuk tidak mengambil air tanah bisnisupdate update bisnis oneliner,"['menteri', 'pekerjaan', 'umum', 'dody', 'hanggodo', 'menyebut', 'untuk', 'mengatasi', 'penurunan', 'air', 'tanah', 'nantinya', 'warga', 'jakarta', 'akan', 'diminta', 'untuk', 'tidak', 'mengambil', 'air', 'tanah', 'bisnisupdate', 'update', 'bisnis', 'oneliner']","['menteri', 'pekerjaan', 'umum', 'dody', 'hanggodo', 'menyebut', 'untuk', 'mengatasi', 'penurunan', 'air', 'tanah', 'nantinya', 'warga', 'jakarta', 'akan', 'diminta', 'untuk', 'tidak', 'mengambil', 'air', 'tanah', 'bisnisupdate', 'update', 'bisnis', 'oneliner']","['menteri', 'pekerjaan', 'dody', 'hanggodo', 'menyebut', 'mengatasi', 'penurunan', 'air', 'tanah', 'warga', 'jakarta', 'mengambil', 'air', 'tanah', 'bisnisupdate', 'update', 'bisnis', 'oneliner']","['menteri', 'kerja', 'dody', 'hanggodo', 'sebut', 'atas', 'turun', 'air', 'tanah', 'warga', 'jakarta', 'ambil', 'air', 'tanah', 'bisnisupdate', 'update', 'bisnis', 'oneliner']"
1853433600852840718,Mon Nov 04 13:46:20 +0000 2024,2,AHY Ungkap Fakta: Tanah di Jakarta Utara Ambles 1 Meter Setiap 10 Tahun https://t.co/SMqxCSEPVH,1853433600852840718,,,in,,0,0,0,https://x.com/undefined/status/1853433600852840718,47274731,,ahy ungkap fakta tanah di jakarta utara ambles meter setiap tahun,"['ahy', 'ungkap', 'fakta', 'tanah', 'di', 'jakarta', 'utara', 'ambles', 'meter', 'setiap', 'tahun']","['ahy', 'ungkap', 'fakta', 'tanah', 'di', 'jakarta', 'utara', 'ambles', 'meter', 'setiap', 'tahun']","['ahy', 'fakta', 'tanah', 'jakarta', 'utara', 'ambles', 'meter']","['ahy', 'fakta', 'tanah', 'jakarta', 'utara', 'ambles', 'meter']"
1853420020740788735,Mon Nov 04 12:52:22 +0000 2024,0,AHY Cegah Penurunan Muka Tanah Jakarta lewat Proyek WIKA ADHI dan PTPP https://t.co/1VxtBk8Ogk lewat @InvestorID,1853420020740788735,,,in,,0,0,0,https://x.com/undefined/status/1853420020740788735,1402474568061575169,,ahy cegah penurunan muka tanah jakarta lewat proyek wika adhi dan ptpp lewat,"['ahy', 'cegah', 'penurunan', 'muka', 'tanah', 'jakarta', 'lewat', 'proyek', 'wika', 'adhi', 'dan', 'ptpp', 'lewat']","['ahy', 'cegah', 'penurunan', 'muka', 'tanah', 'jakarta', 'lewat', 'proyek', 'wika', 'adhi', 'dan', 'ptpp', 'lewat']","['ahy', 'cegah', 'penurunan', 'muka', 'tanah', 'jakarta', 'proyek', 'wika', 'adhi', 'ptpp']","['ahy', 'cegah', 'turun', 'muka', 'tanah', 'jakarta', 'proyek', 'wika', 'adhi', 'ptpp']"
1853378464814170225,Mon Nov 04 10:07:14 +0000 2024,0,Menko AHY dan Menteri PU Bahas Strategi Penanggulangan Penurunan Tanah di Jakarta dan Pengendalian Banjir https://t.co/I8JQCC24OL lewat @Tajuk Nasional,1853378464814170225,,,in,,0,0,0,https://x.com/undefined/status/1853378464814170225,1402474568061575169,,menko ahy dan menteri pu bahas strategi penanggulangan penurunan tanah di jakarta dan pengendalian banjir lewat nasional,"['menko', 'ahy', 'dan', 'menteri', 'pu', 'bahas', 'strategi', 'penanggulangan', 'penurunan', 'tanah', 'di', 'jakarta', 'dan', 'pengendalian', 'banjir', 'lewat', 'nasional']","['menko', 'ahy', 'dan', 'menteri', 'pu', 'bahas', 'strategi', 'penanggulangan', 'penurunan', 'tanah', 'di', 'jakarta', 'dan', 'pengendalian', 'banjir', 'lewat', 'nasional']","['menko', 'ahy', 'menteri', 'pu', 'bahas', 'strategi', 'penanggulangan', 'penurunan', 'tanah', 'jakarta', 'pengendalian', 'banjir', 'nasional']","['menko', 'ahy', 'menteri', 'pu', 'bahas', 'strategi', 'tanggulang', 'turun', 'tanah', 'jakarta', 'kendali', 'banjir', 'nasional']"
1853371624076214405,Mon Nov 04 09:40:03 +0000 2024,8,Menko AHY dan Menteri PU Bahas Strategi Penanggulangan Penurunan Tanah di Jakarta dan Pengendalian Banjir https://t.co/Z63uR06OHk,1853371624076214405,,,in,,1,0,2,https://x.com/undefined/status/1853371624076214405,1258626853541052421,,menko ahy dan menteri pu bahas strategi penanggulangan penurunan tanah di jakarta dan pengendalian banjir,"['menko', 'ahy', 'dan', 'menteri', 'pu', 'bahas', 'strategi', 'penanggulangan', 'penurunan', 'tanah', 'di', 'jakarta', 'dan', 'pengendalian', 'banjir']","['menko', 'ahy', 'dan', 'menteri', 'pu', 'bahas', 'strategi', 'penanggulangan', 'penurunan', 'tanah', 'di', 'jakarta', 'dan', 'pengendalian', 'banjir']","['menko', 'ahy', 'menteri', 'pu', 'bahas', 'strategi', 'penanggulangan', 'penurunan', 'tanah', 'jakarta', 'pengendalian', 'banjir']","['menko', 'ahy', 'menteri', 'pu', 'bahas', 'strategi', 'tanggulang', 'turun', 'tanah', 'jakarta', 'kendali', 'banjir']"
1853306251947483604,Mon Nov 04 05:20:17 +0000 2024,14,Menko AHY dan Menteri PU Bahas Strategi Penanggulangan Penurunan Tanah di Jakarta dan Pengendalian Banjir https://t.co/J47HsxM91k,1853306251947483604,,,in,,0,0,3,https://x.com/undefined/status/1853306251947483604,729309555486642176,,menko ahy dan menteri pu bahas strategi penanggulangan penurunan tanah di jakarta dan pengendalian banjir,"['menko', 'ahy', 'dan', 'menteri', 'pu', 'bahas', 'strategi', 'penanggulangan', 'penurunan', 'tanah', 'di', 'jakarta', 'dan', 'pengendalian', 'banjir']","['menko', 'ahy', 'dan', 'menteri', 'pu', 'bahas', 'strategi', 'penanggulangan', 'penurunan', 'tanah', 'di', 'jakarta', 'dan', 'pengendalian', 'banjir']","['menko', 'ahy', 'menteri', 'pu', 'bahas', 'strategi', 'penanggulangan', 'penurunan', 'tanah', 'jakarta', 'pengendalian', 'banjir']","['menko', 'ahy', 'menteri', 'pu', 'bahas', 'strategi', 'tanggulang', 'turun', 'tanah', 'jakarta', 'kendali', 'banjir']"
1852328581474759107,Mon Nov 04 00:14:43 +0000 2024,1,@piyopikavet @redum9991 Dalam temuan tersebut dijelaskan bahwa akumulasi sedimen berkisar 0 09-0 20 cm pertahun. Sedangkan penurunan tanah di jakarta khususnya berkisar 2-15 cm pertahun. Apakah hanya mengandalkan sedimentasi akan menyelesaikan semua ini? https://t.co/NJ7XZGozCX,1853229350117839352,https://pbs.twimg.com/media/Gbf-RdUbwAANTKa.png,raharjo_sa84216,in,,0,0,0,https://x.com/undefined/status/1853229350117839352,1807780713984589826,,dalam temuan tersebut dijelaskan bahwa akumulasi sedimen berkisar cm pertahun sedangkan penurunan tanah di jakarta khususnya berkisar cm pertahun apakah hanya mengandalkan sedimentasi akan menyelesaikan semua ini,"['dalam', 'temuan', 'tersebut', 'dijelaskan', 'bahwa', 'akumulasi', 'sedimen', 'berkisar', 'cm', 'pertahun', 'sedangkan', 'penurunan', 'tanah', 'di', 'jakarta', 'khususnya', 'berkisar', 'cm', 'pertahun', 'apakah', 'hanya', 'mengandalkan', 'sedimentasi', 'akan', 'menyelesaikan', 'semua', 'ini']","['dalam', 'temuan', 'tersebut', 'dijelaskan', 'bahwa', 'akumulasi', 'sedimen', 'berkisar', 'cm', 'pertahun', 'sedangkan', 'penurunan', 'tanah', 'di', 'jakarta', 'khususnya', 'berkisar', 'cm', 'pertahun', 'apakah', 'hanya', 'mengandalkan', 'sedimentasi', 'akan', 'menyelesaikan', 'semua', 'ini']","['temuan', 'akumulasi', 'sedimen', 'berkisar', 'cm', 'pertahun', 'penurunan', 'tanah', 'jakarta', 'berkisar', 'cm', 'pertahun', 'mengandalkan', 'sedimentasi', 'menyelesaikan']","['temu', 'akumulasi', 'sedimen', 'kisar', 'cm', 'tahun', 'turun', 'tanah', 'jakarta', 'kisar', 'cm', 'tahun', 'andal', 'sedimentasi', 'selesai']"
1852508793340571797,Sun Nov 03 07:46:25 +0000 2024,0,@zserencses Problem jakarta jg sama kok mbak. Makanya pesisir jakarta itu sebagian besar dibikin tanggul dan terus menerus ditinggiin. Nanem mangrove dgn kondisi eksisiting penduduk yg sdh padat di pesisir dan problem penurunan tanah yg terus menerus terjadi jelas bkn solusi.,1852980637118132402,,zserencses,in,,0,0,0,https://x.com/undefined/status/1852980637118132402,1624313473512648705,,problem jakarta jg sama kok mbak makanya pesisir jakarta itu sebagian besar dibikin tanggul dan terus menerus ditinggiin nanem mangrove dgn kondisi eksisiting penduduk yg sdh padat di pesisir dan problem penurunan tanah yg terus menerus terjadi jelas bkn solusi,"['problem', 'jakarta', 'jg', 'sama', 'kok', 'mbak', 'makanya', 'pesisir', 'jakarta', 'itu', 'sebagian', 'besar', 'dibikin', 'tanggul', 'dan', 'terus', 'menerus', 'ditinggiin', 'nanem', 'mangrove', 'dgn', 'kondisi', 'eksisiting', 'penduduk', 'yg', 'sdh', 'padat', 'di', 'pesisir', 'dan', 'problem', 'penurunan', 'tanah', 'yg', 'terus', 'menerus', 'terjadi', 'jelas', 'bkn', 'solusi']","['masalah', 'jakarta', 'juga', 'sama', 'kok', 'kakak', 'makanya', 'pesisir', 'jakarta', 'itu', 'sebagian', 'besar', 'dibikin', 'tanggul', 'dan', 'terus', 'menerus', 'ditinggiin', 'nanem', 'mangrove', 'dengan', 'kondisi', 'eksisiting', 'penduduk', 'yang', 'sdh', 'padat', 'di', 'pesisir', 'dan', 'masalah', 'penurunan', 'tanah', 'yang', 'terus', 'menerus', 'terjadi', 'jelas', 'bkn', 'solusi']","['jakarta', 'kakak', 'pesisir', 'jakarta', 'dibikin', 'tanggul', 'menerus', 'ditinggiin', 'nanem', 'mangrove', 'kondisi', 'eksisiting', 'penduduk', 'sdh', 'padat', 'pesisir', 'penurunan', 'tanah', 'menerus', 'bkn', 'solusi']","['jakarta', 'kakak', 'pesisir', 'jakarta', 'bikin', 'tanggul', 'terus', 'ditinggiin', 'nanem', 'mangrove', 'kondisi', 'eksisiting', 'duduk', 'sdh', 'padat', 'pesisir', 'turun', 'tanah', 'terus', 'bkn', 'solusi']"
1852328581474759107,Sat Nov 02 08:48:24 +0000 2024,0,@piyopikavet Hutan mangrove itu untuk mencegah abrasi dan mengatasi penurunan permukaan tanah yg tidak extrim sedangkan jakarta itu penurunan permukaan tanahnya sudah tahap extrim sudah tepat dibangun seawall dan kombinasi dengan manggrove ,1852633850234728899,,piyopikavet,in,,0,0,0,https://x.com/undefined/status/1852633850234728899,973563667,,hutan mangrove itu untuk mencegah abrasi dan mengatasi penurunan permukaan tanah yg tidak extrim sedangkan jakarta itu penurunan permukaan tanahnya sudah tahap extrim sudah tepat dibangun seawall dan kombinasi dengan manggrove,"['hutan', 'mangrove', 'itu', 'untuk', 'mencegah', 'abrasi', 'dan', 'mengatasi', 'penurunan', 'permukaan', 'tanah', 'yg', 'tidak', 'extrim', 'sedangkan', 'jakarta', 'itu', 'penurunan', 'permukaan', 'tanahnya', 'sudah', 'tahap', 'extrim', 'sudah', 'tepat', 'dibangun', 'seawall', 'dan', 'kombinasi', 'dengan', 'manggrove']","['hutan', 'mangrove', 'itu', 'untuk', 'mencegah', 'abrasi', 'dan', 'mengatasi', 'penurunan', 'permukaan', 'tanah', 'yang', 'tidak', 'extrim', 'sedangkan', 'jakarta', 'itu', 'penurunan', 'permukaan', 'tanahnya', 'sudah', 'tahap', 'extrim', 'sudah', 'tepat', 'dibangun', 'seawall', 'dan', 'kombinasi', 'dengan', 'manggrove']","['hutan', 'mangrove', 'mencegah', 'abrasi', 'mengatasi', 'penurunan', 'permukaan', 'tanah', 'extrim', 'jakarta', 'penurunan', 'permukaan', 'tanahnya', 'tahap', 'extrim', 'dibangun', 'seawall', 'kombinasi', 'manggrove']","['hutan', 'mangrove', 'cegah', 'abrasi', 'atas', 'turun', 'muka', 'tanah', 'extrim', 'jakarta', 'turun', 'muka', 'tanah', 'tahap', 'extrim', 'bangun', 'seawall', 'kombinasi', 'manggrove']"
1852579234327445729,Sat Nov 02 05:11:23 +0000 2024,15,Menteri Pekerjaan Umum (PU) Dody Hanggodo dan Menteri Koordinator Bidang Infrastruktur dan Pembangunan Wilayah @AgusYudhoyono bertemu untuk membahas penurunan tanah dan ancaman banjir di Jakarta Jumat (1/11/2024). #SigapmembangunNegeri https://t.co/UdEiigKSAi,1852579234327445729,https://pbs.twimg.com/media/GbWu8jdbkAAX25t.jpg,,in,,0,2,2,https://x.com/undefined/status/1852579234327445729,179835283,,menteri pekerjaan umum pu dody hanggodo dan menteri koordinator bidang infrastruktur dan pembangunan wilayah bertemu untuk membahas penurunan tanah dan ancaman banjir di jakarta jumat sigapmembangunnegeri,"['menteri', 'pekerjaan', 'umum', 'pu', 'dody', 'hanggodo', 'dan', 'menteri', 'koordinator', 'bidang', 'infrastruktur', 'dan', 'pembangunan', 'wilayah', 'bertemu', 'untuk', 'membahas', 'penurunan', 'tanah', 'dan', 'ancaman', 'banjir', 'di', 'jakarta', 'jumat', 'sigapmembangunnegeri']","['menteri', 'pekerjaan', 'umum', 'pu', 'dody', 'hanggodo', 'dan', 'menteri', 'koordinator', 'bidang', 'infrastruktur', 'dan', 'pembangunan', 'wilayah', 'bertemu', 'untuk', 'membahas', 'penurunan', 'tanah', 'dan', 'ancaman', 'banjir', 'di', 'jakarta', 'jumat', 'sigapmembangunnegeri']","['menteri', 'pekerjaan', 'pu', 'dody', 'hanggodo', 'menteri', 'koordinator', 'bidang', 'infrastruktur', 'pembangunan', 'wilayah', 'bertemu', 'membahas', 'penurunan', 'tanah', 'ancaman', 'banjir', 'jakarta', 'jumat', 'sigapmembangunnegeri']","['menteri', 'kerja', 'pu', 'dody', 'hanggodo', 'menteri', 'koordinator', 'bidang', 'infrastruktur', 'bangun', 'wilayah', 'temu', 'bahas', 'turun', 'tanah', 'ancam', 'banjir', 'jakarta', 'jumat', 'sigapmembangunnegeri']"
1852328581474759107,Sat Nov 02 04:38:04 +0000 2024,1,@alfinrzbd @shotgunputer @piyopikavet Tapi yg gue aneh di laut Jakarta sama Tangerang malah bikin pulau reklamasi gede2an padahal pesisir Jakarta juga rawan penurunan muka tanah. Pemerintah oke2 aja pula dgn hal itu ,1852570849947324808,,alfinrzbd,in,,0,1,1,https://x.com/undefined/status/1852570849947324808,1687873694566387712,,tapi yg gue aneh di laut jakarta sama tangerang malah bikin pulau reklamasi gede an padahal pesisir jakarta juga rawan penurunan muka tanah pemerintah oke aja pula dgn hal itu,"['tapi', 'yg', 'gue', 'aneh', 'di', 'laut', 'jakarta', 'sama', 'tangerang', 'malah', 'bikin', 'pulau', 'reklamasi', 'gede', 'an', 'padahal', 'pesisir', 'jakarta', 'juga', 'rawan', 'penurunan', 'muka', 'tanah', 'pemerintah', 'oke', 'aja', 'pula', 'dgn', 'hal', 'itu']","['tapi', 'yang', 'aku', 'aneh', 'di', 'laut', 'jakarta', 'sama', 'tangerang', 'malah', 'bikin', 'pulau', 'reklamasi', 'gede', 'an', 'padahal', 'pesisir', 'jakarta', 'juga', 'rawan', 'penurunan', 'muka', 'tanah', 'pemerintah', 'oke', 'saja', 'pula', 'dengan', 'hal', 'itu']","['aneh', 'laut', 'jakarta', 'tangerang', 'bikin', 'pulau', 'reklamasi', 'gede', 'an', 'pesisir', 'jakarta', 'rawan', 'penurunan', 'muka', 'tanah', 'pemerintah', 'oke']","['aneh', 'laut', 'jakarta', 'tangerang', 'bikin', 'pulau', 'reklamasi', 'gede', 'an', 'pesisir', 'jakarta', 'rawan', 'turun', 'muka', 'tanah', 'perintah', 'oke']"
1852328581474759107,Fri Nov 01 23:53:06 +0000 2024,1,@piyopikavet Dan percaya deh di pulau jawa elevasi laut bakalan di atas elevasi daratan. Ini keniscayaan. Karena selalu terjadi penurunan elevasi tanah akibat penggunaan air tanah berlebihan. Contohnya kayak di bagian utara jakarta. Tiap taun seawall-nya mesti di-tinggi-in.,1852499135636926888,,putrasetyawan,in,,0,0,0,https://x.com/undefined/status/1852499135636926888,80473090,,dan percaya deh di pulau jawa elevasi laut bakalan di atas elevasi daratan ini keniscayaan karena selalu terjadi penurunan elevasi tanah akibat penggunaan air tanah berlebihan contohnya kayak di bagian utara jakarta tiap taun seawallnya mesti ditinggiin,"['dan', 'percaya', 'deh', 'di', 'pulau', 'jawa', 'elevasi', 'laut', 'bakalan', 'di', 'atas', 'elevasi', 'daratan', 'ini', 'keniscayaan', 'karena', 'selalu', 'terjadi', 'penurunan', 'elevasi', 'tanah', 'akibat', 'penggunaan', 'air', 'tanah', 'berlebihan', 'contohnya', 'kayak', 'di', 'bagian', 'utara', 'jakarta', 'tiap', 'taun', 'seawallnya', 'mesti', 'ditinggiin']","['dan', 'percaya', 'deh', 'di', 'pulau', 'jawa', 'elevasi', 'laut', 'akan', 'di', 'atas', 'elevasi', 'daratan', 'ini', 'keniscayaan', 'karena', 'selalu', 'terjadi', 'penurunan', 'elevasi', 'tanah', 'akibat', 'penggunaan', 'air', 'tanah', 'berlebihan', 'contohnya', 'seperti', 'di', 'bagian', 'utara', 'jakarta', 'tiap', 'tahun', 'seawallnya', 'mesti', 'ditinggiin']","['percaya', 'deh', 'pulau', 'jawa', 'elevasi', 'laut', 'elevasi', 'daratan', 'keniscayaan', 'penurunan', 'elevasi', 'tanah', 'akibat', 'penggunaan', 'air', 'tanah', 'contohnya', 'utara', 'jakarta', 'seawallnya', 'mesti', 'ditinggiin']","['percaya', 'deh', 'pulau', 'jawa', 'elevasi', 'laut', 'elevasi', 'darat', 'niscaya', 'turun', 'elevasi', 'tanah', 'akibat', 'guna', 'air', 'tanah', 'contoh', 'utara', 'jakarta', 'seawallnya', 'mesti', 'ditinggiin']"
1852326690615418960,Fri Nov 01 13:48:58 +0000 2024,0,@OlgaLy_DIA Ga juga penurunan permukaan tanah jakarta karena air tanah yg berkurang dan kenaikkan permukaan air laut. Sudah lebih dari 10 tahun terakhir pesisir Jakarta sudah dibawah permukaan laut mau tanam mangrove dimana? lagi pula Mangrove baru berfungsi setelah tumbuh 10-20 tahun.,1852347101969285420,,OlgaLy_DIA,in,,0,1,0,https://x.com/undefined/status/1852347101969285420,1640631154503204864,,ga juga penurunan permukaan tanah jakarta karena air tanah yg berkurang dan kenaikkan permukaan air laut sudah lebih dari tahun terakhir pesisir jakarta sudah dibawah permukaan laut mau tanam mangrove dimana lagi pula mangrove baru berfungsi setelah tumbuh tahun,"['ga', 'juga', 'penurunan', 'permukaan', 'tanah', 'jakarta', 'karena', 'air', 'tanah', 'yg', 'berkurang', 'dan', 'kenaikkan', 'permukaan', 'air', 'laut', 'sudah', 'lebih', 'dari', 'tahun', 'terakhir', 'pesisir', 'jakarta', 'sudah', 'dibawah', 'permukaan', 'laut', 'mau', 'tanam', 'mangrove', 'dimana', 'lagi', 'pula', 'mangrove', 'baru', 'berfungsi', 'setelah', 'tumbuh', 'tahun']","['tidak', 'juga', 'penurunan', 'permukaan', 'tanah', 'jakarta', 'karena', 'air', 'tanah', 'yang', 'berkurang', 'dan', 'kenaikkan', 'permukaan', 'air', 'laut', 'sudah', 'lebih', 'dari', 'tahun', 'terakhir', 'pesisir', 'jakarta', 'sudah', 'dibawah', 'permukaan', 'laut', 'mau', 'tanam', 'mangrove', 'dimana', 'lagi', 'pula', 'mangrove', 'baru', 'berfungsi', 'setelah', 'tumbuh', 'tahun']","['penurunan', 'permukaan', 'tanah', 'jakarta', 'air', 'tanah', 'berkurang', 'kenaikkan', 'permukaan', 'air', 'laut', 'pesisir', 'jakarta', 'dibawah', 'permukaan', 'laut', 'tanam', 'mangrove', 'dimana', 'mangrove', 'berfungsi', 'tumbuh']","['turun', 'muka', 'tanah', 'jakarta', 'air', 'tanah', 'kurang', 'naik', 'muka', 'air', 'laut', 'pesisir', 'jakarta', 'bawah', 'muka', 'laut', 'tanam', 'mangrove', 'mana', 'mangrove', 'fungsi', 'tumbuh']"
1852248436067963292,Fri Nov 01 07:17:04 +0000 2024,0, Pertama di Jakarta teluk Jakarta. Kan permukaan tanah kita kan lagi ambles kita sudah mengetahuinya.,1852248477461332151,,isychologist,in,,0,1,0,https://x.com/undefined/status/1852248477461332151,855935796179685377,,pertama di jakarta teluk jakarta kan permukaan tanah kita kan lagi ambles kita sudah mengetahuinya,"['pertama', 'di', 'jakarta', 'teluk', 'jakarta', 'kan', 'permukaan', 'tanah', 'kita', 'kan', 'lagi', 'ambles', 'kita', 'sudah', 'mengetahuinya']","['pertama', 'di', 'jakarta', 'teluk', 'jakarta', 'kan', 'permukaan', 'tanah', 'kita', 'kan', 'lagi', 'ambles', 'kita', 'sudah', 'mengetahuinya']","['jakarta', 'teluk', 'jakarta', 'permukaan', 'tanah', 'ambles', 'mengetahuinya']","['jakarta', 'teluk', 'jakarta', 'muka', 'tanah', 'ambles', 'tahu']"
1851956081062481941,Thu Oct 31 11:55:15 +0000 2024,0,Hal ini berkaca pada penurunan permukaan tanah di Jakarta yang sudah sangat mengkhawatirkan.,1851956093788033185,,isychologist,in,,0,1,0,https://x.com/undefined/status/1851956093788033185,855935796179685377,,hal ini berkaca pada penurunan permukaan tanah di jakarta yang sudah sangat mengkhawatirkan,"['hal', 'ini', 'berkaca', 'pada', 'penurunan', 'permukaan', 'tanah', 'di', 'jakarta', 'yang', 'sudah', 'sangat', 'mengkhawatirkan']","['hal', 'ini', 'berkaca', 'pada', 'penurunan', 'permukaan', 'tanah', 'di', 'jakarta', 'yang', 'sudah', 'sangat', 'mengkhawatirkan']","['berkaca', 'penurunan', 'permukaan', 'tanah', 'jakarta', 'mengkhawatirkan']","['kaca', 'turun', 'muka', 'tanah', 'jakarta', 'khawatir']"
1850531646614675498,Sun Oct 27 13:35:00 +0000 2024,4,Dharma Pongrekun mengatakan penurunan pengunjung dan omzet di banyaknya pasar tradisional Jakarta terutama di Pasar Tanah Abang akibat pandemi COVID-19 yang kemudian menyebabkan terjadinya deflasi. #detikPilkada #PilkadaJakarta https://t.co/8mhU4Hmx5i,1850531646614675498,,,in,,0,4,0,https://x.com/undefined/status/1850531646614675498,69183155,,dharma pongrekun mengatakan penurunan pengunjung dan omzet di banyaknya pasar tradisional jakarta terutama di pasar tanah abang akibat pandemi covid yang kemudian menyebabkan terjadinya deflasi detikpilkada pilkadajakarta,"['dharma', 'pongrekun', 'mengatakan', 'penurunan', 'pengunjung', 'dan', 'omzet', 'di', 'banyaknya', 'pasar', 'tradisional', 'jakarta', 'terutama', 'di', 'pasar', 'tanah', 'abang', 'akibat', 'pandemi', 'covid', 'yang', 'kemudian', 'menyebabkan', 'terjadinya', 'deflasi', 'detikpilkada', 'pilkadajakarta']","['dharma', 'pongrekun', 'mengatakan', 'penurunan', 'pengunjung', 'dan', 'omzet', 'di', 'banyaknya', 'pasar', 'tradisional', 'jakarta', 'terutama', 'di', 'pasar', 'tanah', 'kakak', 'akibat', 'pandemi', 'covid', 'yang', 'kemudian', 'menyebabkan', 'terjadinya', 'deflasi', 'detikpilkada', 'pilkadajakarta']","['dharma', 'pongrekun', 'penurunan', 'pengunjung', 'omzet', 'banyaknya', 'pasar', 'tradisional', 'jakarta', 'pasar', 'tanah', 'kakak', 'akibat', 'pandemi', 'covid', 'menyebabkan', 'deflasi', 'detikpilkada', 'pilkadajakarta']","['dharma', 'pongrekun', 'turun', 'unjung', 'omzet', 'banyak', 'pasar', 'tradisional', 'jakarta', 'pasar', 'tanah', 'kakak', 'akibat', 'pandemi', 'covid', 'sebab', 'deflasi', 'detikpilkada', 'pilkadajakarta']"
1850524812160205048,Sun Oct 27 13:08:06 +0000 2024,0,atau jelasin jakarta tiap tahun mengalami penurunan tanah trus skrg air laut lebih tinggi dan kalo mereka main mobile legend terus gamau belajar ngata2in guru dan gamau disalahin yaa nantinya dia jadi bodoh dan gabisa kontribusi buat daerah dan negaranya.,1850524878400786665,,mamananto15,in,,0,1,0,https://x.com/undefined/status/1850524878400786665,1115281249847767040,,atau jelasin jakarta tiap tahun mengalami penurunan tanah trus skrg air laut lebih tinggi dan kalo mereka main mobile legend terus gamau belajar ngata in guru dan gamau disalahin yaa nantinya dia jadi bodoh dan gabisa kontribusi buat daerah dan negaranya,"['atau', 'jelasin', 'jakarta', 'tiap', 'tahun', 'mengalami', 'penurunan', 'tanah', 'trus', 'skrg', 'air', 'laut', 'lebih', 'tinggi', 'dan', 'kalo', 'mereka', 'main', 'mobile', 'legend', 'terus', 'gamau', 'belajar', 'ngata', 'in', 'guru', 'dan', 'gamau', 'disalahin', 'yaa', 'nantinya', 'dia', 'jadi', 'bodoh', 'dan', 'gabisa', 'kontribusi', 'buat', 'daerah', 'dan', 'negaranya']","['atau', 'jelasin', 'jakarta', 'tiap', 'tahun', 'mengalami', 'penurunan', 'tanah', 'terus', 'sekarang', 'air', 'laut', 'lebih', 'tinggi', 'dan', 'kalau', 'mereka', 'main', 'mobile', 'legend', 'terus', 'gamau', 'belajar', 'ngata', 'di', 'guru', 'dan', 'gamau', 'disalahin', 'yaa', 'nantinya', 'dia', 'jadi', 'bodoh', 'dan', 'gabisa', 'kontribusi', 'buat', 'daerah', 'dan', 'negaranya']","['jelasin', 'jakarta', 'mengalami', 'penurunan', 'tanah', 'air', 'laut', 'main', 'mobile', 'legend', 'gamau', 'belajar', 'ngata', 'guru', 'gamau', 'disalahin', 'yaa', 'bodoh', 'gabisa', 'kontribusi', 'daerah', 'negaranya']","['jelasin', 'jakarta', 'alami', 'turun', 'tanah', 'air', 'laut', 'main', 'mobile', 'legend', 'gamau', 'ajar', 'ngata', 'guru', 'gamau', 'disalahin', 'yaa', 'bodoh', 'gabisa', 'kontribusi', 'daerah', 'negara']"
1850394493130027246,Sun Oct 27 04:30:00 +0000 2024,1,Akibat penurunan tanah dan kenaikan permukaan laut Jakarta menjadi salah satu kota di dunia yang tenggelam paling cepat. #Mbljr,1850394493130027246,,,in,,0,0,0,https://x.com/undefined/status/1850394493130027246,121712824,,akibat penurunan tanah dan kenaikan permukaan laut jakarta menjadi salah satu kota di dunia yang tenggelam paling cepat mbljr,"['akibat', 'penurunan', 'tanah', 'dan', 'kenaikan', 'permukaan', 'laut', 'jakarta', 'menjadi', 'salah', 'satu', 'kota', 'di', 'dunia', 'yang', 'tenggelam', 'paling', 'cepat', 'mbljr']","['akibat', 'penurunan', 'tanah', 'dan', 'kenaikan', 'permukaan', 'laut', 'jakarta', 'menjadi', 'salah', 'satu', 'kota', 'di', 'dunia', 'yang', 'tenggelam', 'paling', 'cepat', 'mbljr']","['akibat', 'penurunan', 'tanah', 'kenaikan', 'permukaan', 'laut', 'jakarta', 'salah', 'kota', 'dunia', 'tenggelam', 'cepat', 'mbljr']","['akibat', 'turun', 'tanah', 'naik', 'muka', 'laut', 'jakarta', 'salah', 'kota', 'dunia', 'tenggelam', 'cepat', 'mbljr']"
